3	16.958236619972126
4	9.37454632237248
8	2.509971035753373
9	6.359684482732257
11	15.581211572635866
15	27.733272591083775
17	13.7792433550004
19	4.018908922549793
21	5.535382495402641
27	2.212587109785928
28	25.18675155211753
29	12.735475035895993
30	19.02156667204438
35	24.837978169994596
36	3.5741946871340433
37	26.351372348067994
39	11.610498356842568
42	1.9965667075978777
43	8.021193829525355
44	3.81082659288988
46	10.249268947467389
47	5.832751173111765
48	22.250665628993428
52	7.66635747452248
53	2.742071347040822
54	18.89658381225963
58	1.9015954626502722
59	4.3229614413296
60	3.9925777189425693
61	3.156201799467391
62	13.056355673348964
63	3.437119100629813
69	4.101938233217639
70	15.645894463937143
71	4.288441332344175
73	16.139994461167618
77	7.278482563004044
80	3.4240868771324777
81	5.443276695651274
82	7.896632438967185
83	9.625361453511125
84	7.1057892944262
86	1.861575870190035
87	8.00033847518744
91	13.0013616428548
92	0.7846049942447897
93	10.349281285786923
95	2.176980247997917
97	5.756784725889433
98	4.935528760513088
100	0.666541952110534
101	2.5592088215416484
103	6.893980896370685
107	3.348512928024962
109	3.409146053128751
110	6.446973799330099
111	2.089984689119954
113	11.657931574269698
116	3.937095543471126
118	0.46865374353060996
119	3.9043440291374267
120	7.602209696821475
121	3.199606924806031
126	4.029837040760349
127	4.220561036924231
128	7.817172852344902
129	8.147370636069008
134	5.338861666417582
135	64.68456618926662
137	5.785782339253499
139	7.8936875139587155
141	1.8279470041750132
142	4.977600168007333
143	10.503649519093532
146	10.132995253127477
147	17.251425535673057
152	3.564952628772465
153	7.021956913556169
154	17.04963950811571
155	2.477327586294442
160	9.471083871543236
161	29.26475331034255
163	12.667528914976806
164	25.676127170980276
166	7.95927006540686
167	5.2378298911008
168	5.634182677302417
169	20.69348428955847
170	15.269193638648165
171	11.330731645211445
181	4.457220152774096
182	4.225960447611233
184	5.017907826803065
191	10.325576368574426
193	11.068240357310149
194	32.81070316412681
196	8.848799959452776
200	3.472405398646994
201	5.392444451077723
206	4.408467640857899
